date,season,home_team,away_team,home_pts,away_pts,home_diff,arena,lat,lon,capacity,elev_m,home_elev_m,away_elev_m,delta_elev,home_capacity,away_capacity,home_rest_days,away_rest_days,home_b2b,away_b2b,rest_delta,elo_home_pre,elo_away_pre,elo_delta_pre,elo_exp_home_win,expected_margin_neutral,residual_margin
2021-10-19,2021,Los Angeles Lakers,Golden State Warriors,114,121,-7,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,-1.0,89.0,19060.0,18000.0,,,False,False,0.0,1500.0,1500.0,0.0,0.5,1.34,-8.34
2021-10-19,2021,Los Angeles Lakers,Golden State Warriors,114,121,-7,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,-1.0,89.0,19060.0,18000.0,,0.0,False,True,3.0,1491.5872354069309,1508.4127645930691,-16.825529186138283,0.47580502852171175,0.8,-7.8
2021-10-19,2021,Los Angeles Lakers,Golden State Warriors,114,121,-7,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,-1.0,89.0,19060.0,18000.0,0.0,,True,False,-3.0,1483.6878925121691,1516.3121074878309,-32.624214975661744,0.4531874851440466,0.29,-7.29
2021-10-19,2021,Los Angeles Lakers,Golden State Warriors,114,121,-7,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,-1.0,89.0,19060.0,18000.0,0.0,0.0,True,True,0.0,1476.2567221340348,1523.7432778659652,-47.486555731930366,0.4320837345667034,-0.19,-6.81
2021-10-19,2021,Los Angeles Lakers,Golden State Warriors,114,121,-7,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,-1.0,89.0,19060.0,18000.0,,,False,False,0.0,1469.252759882277,1530.747240117723,-61.49448023544619,0.4124150263508299,-0.64,-6.36
2021-10-19,2021,Los Angeles Lakers,Golden State Warriors,114,121,-7,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,-1.0,89.0,19060.0,18000.0,,0.0,False,True,3.0,1462.6390253534225,1537.3609746465775,-74.72194929315492,0.394094306263974,-1.07,-5.93
2021-10-19,2021,Los Angeles Lakers,Golden State Warriors,114,121,-7,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,-1.0,89.0,19060.0,18000.0,0.0,,True,False,-3.0,1456.3821979719544,1543.6178020280456,-87.23560405609123,0.37703119787140316,-1.47,-5.53
2021-10-19,2021,Los Angeles Lakers,Golden State Warriors,114,121,-7,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,-1.0,89.0,19060.0,18000.0,0.0,0.0,True,True,0.0,1450.45228797271,1549.54771202729,-99.09542405457978,0.36113550740946765,-1.85,-5.15
2021-10-19,2021,Milwaukee Bucks,Brooklyn Nets,127,104,23,Fiserv Forum,43.0451,-87.9182,17341.0,183.0,183.0,14.0,169.0,17341.0,17732.0,,,False,False,0.0,1500.0,1500.0,0.0,0.5,1.34,21.66
2021-10-20,2021,Phoenix Suns,Denver Nuggets,98,110,-12,Mortgage Matchup Center,33.445833333333,-112.07138888889,19023.0,331.0,331.0,1603.0,-1272.0,19023.0,19155.0,,,False,False,0.0,1500.0,1500.0,0.0,0.5,1.34,-13.34
2021-10-20,2021,Portland Trail Blazers,Sacramento Kings,121,124,-3,Moda Center,45.531666666667,-122.66666666667,20636.0,33.0,33.0,12.0,21.0,20636.0,18500.0,,,False,False,0.0,1500.0,1500.0,0.0,0.5,1.34,-4.34
2021-10-20,2021,Utah Jazz,Oklahoma City Thunder,107,86,21,Delta Center,40.768333,-111.901111,19911.0,1318.0,1318.0,366.0,952.0,19911.0,18203.0,,,False,False,0.0,1500.0,1500.0,0.0,0.5,1.34,19.66
2021-10-20,2021,San Antonio Spurs,Orlando Magic,123,97,26,Frost Bank Center,29.426944444444,-98.4375,18581.0,197.0,197.0,33.0,164.0,18581.0,18846.0,,,False,False,0.0,1500.0,1500.0,0.0,0.5,1.34,24.66
2021-10-20,2021,New Orleans Pelicans,Philadelphia 76ers,97,117,-20,Smoothie King Center,29.948888888889,-90.081944444444,18500.0,6.0,6.0,19.0,-13.0,18500.0,20328.0,,,False,False,0.0,1500.0,1500.0,0.0,0.5,1.34,-21.34
2021-10-20,2021,Toronto Raptors,Washington Wizards,83,98,-15,Scotiabank Arena,43.643333333333,-79.379166666667,19800.0,79.0,79.0,19.0,60.0,19800.0,20674.0,,,False,False,0.0,1500.0,1500.0,0.0,0.5,1.34,-16.34
2021-10-20,2021,Memphis Grizzlies,Cleveland Cavaliers,132,121,11,FedExForum,35.138333333333,-90.050555555556,18119.0,75.0,75.0,208.0,-133.0,18119.0,20562.0,,,False,False,0.0,1500.0,1500.0,0.0,0.5,1.34,9.66
2021-10-20,2021,New York Knicks,Boston Celtics,138,134,4,Madison Square Garden,40.750555555556,-73.993611111111,20789.0,22.0,22.0,9.0,13.0,20789.0,18624.0,,,False,False,0.0,1500.0,1500.0,0.0,0.5,1.34,2.66
2021-10-20,2021,Detroit Pistons,Chicago Bulls,88,94,-6,Little Caesars Arena,42.3412,-83.0549,20332.0,184.0,184.0,196.0,-12.0,20332.0,23500.0,,,False,False,0.0,1500.0,1500.0,0.0,0.5,1.34,-7.34
2021-10-20,2021,Charlotte Hornets,Indiana Pacers,123,122,1,Spectrum Center,35.225,-80.839166666667,19077.0,223.0,223.0,224.0,-1.0,19077.0,18165.0,,,False,False,0.0,1500.0,1500.0,0.0,0.5,1.34,-0.34
2021-10-20,2021,Minnesota Timberwolves,Houston Rockets,124,106,18,Target Center,44.979444444444,-93.276111111111,19356.0,272.0,272.0,23.0,249.0,19356.0,18023.0,,,False,False,0.0,1500.0,1500.0,0.0,0.5,1.34,16.66
2021-10-21,2021,Golden State Warriors,LA Clippers,115,113,2,Chase Center,37.767833333333,-122.38738888889,18000.0,-1.0,-1.0,88.0,-89.0,18000.0,19060.0,0.0,0.0,True,True,0.0,1555.1776844441106,1500.0,55.17768444411058,0.5787461383336134,3.12,-1.12
2021-10-21,2021,Atlanta Hawks,Dallas Mavericks,113,87,26,State Farm Arena,33.757222222222,-84.396388888889,19445.0,331.0,331.0,134.0,197.0,19445.0,19200.0,,,False,False,0.0,1500.0,1500.0,0.0,0.5,1.34,24.66
2021-10-21,2021,Miami Heat,Milwaukee Bucks,137,95,42,Kaseya Center,25.781388888889,-80.188055555556,16500.0,12.0,12.0,183.0,-171.0,16500.0,17341.0,,2.0,False,False,1.0,1500.0,1518.06830508214,-18.068305082139887,0.4740210345641082,0.76,41.24
2021-10-21,2021,Golden State Warriors,LA Clippers,115,113,2,Chase Center,37.767833333333,-122.38738888889,18000.0,-1.0,-1.0,88.0,-89.0,18000.0,19060.0,2.0,0.0,False,True,2.0,1559.0764669090122,1496.1012175350984,62.97524937391381,0.5896490296388973,3.37,-1.37
2021-10-21,2021,Golden State Warriors,LA Clippers,115,113,2,Chase Center,37.767833333333,-122.38738888889,18000.0,-1.0,-1.0,88.0,-89.0,18000.0,19060.0,0.0,,True,False,-3.0,1562.851786086201,1492.3258983579096,70.52588772829131,0.6001234823497026,3.61,-1.61
2021-10-21,2021,Golden State Warriors,LA Clippers,115,113,2,Chase Center,37.767833333333,-122.38738888889,18000.0,-1.0,-1.0,88.0,-89.0,18000.0,19060.0,0.0,0.0,True,True,0.0,1566.5097021062315,1488.667982337879,77.8417197683525,0.6101857222852022,3.85,-1.85
2021-10-21,2021,Golden State Warriors,LA Clippers,115,113,2,Chase Center,37.767833333333,-122.38738888889,18000.0,-1.0,-1.0,88.0,-89.0,18000.0,19060.0,0.0,,True,False,-3.0,1570.0559262393833,1485.1217582047273,84.93416803465607,0.6198520668543958,4.08,-2.08
2021-10-21,2021,Golden State Warriors,LA Clippers,115,113,2,Chase Center,37.767833333333,-122.38738888889,18000.0,-1.0,-1.0,88.0,-89.0,18000.0,19060.0,2.0,0.0,False,True,2.0,1573.4958398287638,1481.6818446153468,91.813995213417,0.6291387557384838,4.3,-2.3
2021-10-21,2021,Golden State Warriors,LA Clippers,115,113,2,Chase Center,37.767833333333,-122.38738888889,18000.0,-1.0,-1.0,88.0,-89.0,18000.0,19060.0,2.0,,False,False,-1.0,1576.8345128098401,1478.3431716342704,98.49134117556969,0.6380618161915754,4.52,-2.52
2021-10-21,2021,Golden State Warriors,LA Clippers,115,113,2,Chase Center,37.767833333333,-122.38738888889,18000.0,-1.0,-1.0,88.0,-89.0,18000.0,19060.0,2.0,,False,False,-1.0,1580.076721678408,1475.1009627657027,104.97575891270526,0.6466369577564144,4.72,-2.72
2021-10-22,2021,Sacramento Kings,Utah Jazz,101,110,-9,Golden 1 Center,38.58,-121.5,18500.0,12.0,12.0,1318.0,-1306.0,18500.0,19911.0,2.0,2.0,False,False,0.0,1505.5906169501727,1516.947581456781,-11.356964506608392,0.48366183298084486,0.97,-9.97
2021-10-22,2021,Chicago Bulls,New Orleans Pelicans,128,112,16,United Center,41.880555555556,-87.674166666667,23500.0,196.0,196.0,6.0,190.0,23500.0,18500.0,2.0,2.0,False,False,0.0,1507.732728179727,1483.6197319101107,24.11299626961636,0.5346457823066002,2.12,13.88
2021-10-22,2021,Los Angeles Lakers,Phoenix Suns,105,115,-10,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,331.0,-243.0,19060.0,19023.0,0.0,0.0,True,True,0.0,1444.8223155558894,1488.3637848169462,-43.54146926105682,0.4376647871212809,-0.06,-9.94
2021-10-22,2021,Los Angeles Lakers,Phoenix Suns,105,115,-10,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,331.0,-243.0,19060.0,19023.0,0.0,2.0,True,False,-2.0,1436.0443337320853,1497.1417666407503,-61.09743290866504,0.4129690010027071,-0.63,-9.37
2021-10-22,2021,Los Angeles Lakers,Phoenix Suns,105,115,-10,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,331.0,-243.0,19060.0,19023.0,3.0,0.0,False,True,3.0,1427.8725678986718,1505.3135324741638,-77.44096457549199,0.3903631418513238,-1.16,-8.84
2021-10-22,2021,Los Angeles Lakers,Phoenix Suns,105,115,-10,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,331.0,-243.0,19060.0,19023.0,3.0,2.0,False,False,1.0,1420.2432270805145,1512.942873292321,-92.69964621180657,0.3696724972765738,-1.65,-8.35
2021-10-22,2021,Los Angeles Lakers,Phoenix Suns,105,115,-10,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,331.0,-243.0,19060.0,19023.0,0.0,0.0,True,True,0.0,1413.1003743840388,1520.0857259887969,-106.98535160475808,0.35072425439362165,-2.11,-7.89
2021-10-22,2021,Los Angeles Lakers,Phoenix Suns,105,115,-10,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,331.0,-243.0,19060.0,19023.0,3.0,0.0,False,True,3.0,1406.3949839862662,1526.7911163865695,-120.39613240030326,0.3333536294783216,-2.54,-7.46
2021-10-22,2021,Los Angeles Lakers,Phoenix Suns,105,115,-10,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,331.0,-243.0,19060.0,19023.0,0.0,2.0,True,False,-2.0,1400.0840666609356,1533.1020337119,-133.01796705096444,0.31740720569535014,-2.95,-7.05
2021-10-22,2021,Orlando Magic,New York Knicks,96,121,-25,Kia Center,28.539167,-81.383611,18846.0,33.0,33.0,22.0,11.0,18846.0,20789.0,2.0,2.0,False,False,0.0,1480.2822600335885,1506.3243685250711,-26.042108491482622,0.4625924224880888,0.5,-25.5
2021-10-22,2021,Denver Nuggets,San Antonio Spurs,102,96,6,Ball Arena,39.748611111111,-105.0075,19155.0,1603.0,1603.0,197.0,1406.0,19155.0,18581.0,2.0,2.0,False,False,0.0,1511.6362151830538,1519.7177399664115,-8.081524783357736,0.48837184800530387,1.08,4.92
2021-10-22,2021,Houston Rockets,Oklahoma City Thunder,124,91,33,Toyota Center,29.750833333333,-95.362222222222,18023.0,23.0,23.0,366.0,-343.0,18023.0,18203.0,2.0,2.0,False,False,0.0,1484.7694995991114,1483.052418543219,1.7170810558925496,0.5024710581582993,1.4,31.6
2021-10-22,2021,Cleveland Cavaliers,Charlotte Hornets,112,123,-11,Rocket Arena,41.496388888889,-81.688055555556,20562.0,208.0,208.0,223.0,-15.0,20562.0,19077.0,2.0,2.0,False,False,0.0,1488.988634836014,1504.0419108440278,-15.053276008013881,0.4783501398492716,0.86,-11.86
2021-10-22,2021,Boston Celtics,Toronto Raptors,83,115,-32,TD Garden,42.366302777778,-71.062227777778,18624.0,9.0,9.0,79.0,-70.0,18624.0,19800.0,2.0,2.0,False,False,0.0,1493.6756314749289,1486.5365382546456,7.139093220283257,0.5102725353049506,1.57,-33.57
2021-10-22,2021,Washington Wizards,Indiana Pacers,135,134,1,Capital One Arena,38.898055555556,-77.020833333333,20674.0,19.0,19.0,224.0,-205.0,20674.0,18165.0,2.0,2.0,False,False,0.0,1513.4634617453544,1495.9580891559722,17.505372589382205,0.5251709601772234,1.9,-0.9
2021-10-22,2021,Philadelphia 76ers,Brooklyn Nets,109,114,-5,Xfinity Mobile Arena,39.90115,-75.17197,20328.0,19.0,19.0,14.0,5.0,20328.0,17732.0,2.0,3.0,False,False,-1.0,1516.3802680898893,1481.93169491786,34.44857317202923,0.5494136607960994,2.45,-7.45
2021-10-22,2021,Los Angeles Lakers,Phoenix Suns,105,115,-10,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,331.0,-243.0,19060.0,19023.0,3.0,2.0,False,False,1.0,1394.1298808048207,1539.056219568015,-144.92633876319428,0.30274442212853236,-3.33,-6.67
2021-10-23,2021,Minnesota Timberwolves,New Orleans Pelicans,96,89,7,Target Center,44.979444444444,-93.276111111111,19356.0,272.0,272.0,6.0,266.0,19356.0,18500.0,3.0,1.0,False,True,2.0,1515.2305004008886,1470.7829153579362,44.44758504295237,0.563618530356523,2.77,4.23
2021-10-23,2021,San Antonio Spurs,Milwaukee Bucks,111,121,-10,Frost Bank Center,29.426944444444,-98.4375,18581.0,197.0,197.0,183.0,14.0,18581.0,17341.0,1.0,2.0,True,False,-1.0,1511.8560049545404,1489.0097185736777,22.846286380862693,0.5328311423792668,2.08,-12.08
2021-10-23,2021,Portland Trail Blazers,Phoenix Suns,134,105,29,Moda Center,45.531666666667,-122.66666666667,20636.0,33.0,33.0,331.0,-298.0,20636.0,19023.0,3.0,1.0,False,True,2.0,1494.4093830498273,1544.686866589487,-50.27748353965967,0.428145753903688,-0.28,29.28
2021-10-23,2021,Toronto Raptors,Dallas Mavericks,95,103,-8,Scotiabank Arena,43.643333333333,-79.379166666667,19800.0,79.0,79.0,134.0,-55.0,19800.0,19200.0,1.0,2.0,True,False,-1.0,1509.7934498802997,1480.2822600335885,29.511189846711204,0.542368172353208,2.29,-10.29
2021-10-23,2021,Cleveland Cavaliers,Atlanta Hawks,101,95,6,Rocket Arena,41.496388888889,-81.688055555556,20562.0,208.0,208.0,331.0,-123.0,20562.0,19445.0,1.0,2.0,True,False,-1.0,1478.5794130150455,1519.7177399664115,-41.138326951366025,0.44107231802773283,0.01,5.99
2021-10-23,2021,Chicago Bulls,Detroit Pistons,97,82,15,United Center,41.880555555556,-87.674166666667,23500.0,196.0,196.0,184.0,12.0,23500.0,20332.0,1.0,3.0,True,False,-2.0,1520.5695447319015,1492.267271820273,28.302272911628506,0.5406403905693394,2.25,12.75
2021-10-23,2021,Indiana Pacers,Miami Heat,102,91,11,Gainbridge Fieldhouse,39.763888888889,-86.155555555556,18165.0,224.0,224.0,12.0,212.0,18165.0,16500.0,1.0,2.0,True,False,-1.0,1492.1726680314878,1529.0585865084622,-36.88591847697444,0.44711543903564255,0.15,10.85
2021-10-23,2021,LA Clippers,Memphis Grizzlies,114,120,-6,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,2.0,0.0,False,True,2.0,1471.9507176385753,1511.011365163986,-39.060647525410786,0.44402285232672767,0.08,-6.08
2021-10-23,2021,LA Clippers,Memphis Grizzlies,114,120,-6,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,0.0,3.0,True,False,-3.0,1465.2917834192642,1517.670299383297,-52.378515964032886,0.425187176759301,-0.35,-5.65
2021-10-23,2021,LA Clippers,Memphis Grizzlies,114,120,-6,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,2.0,0.0,False,True,2.0,1458.9805290045838,1523.9815537979775,-65.00102479339375,0.4075323450582543,-0.75,-5.25
2021-10-23,2021,LA Clippers,Memphis Grizzlies,114,120,-6,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,2.0,3.0,False,False,-1.0,1452.9893989800323,1529.972683822529,-76.98328484249669,0.39099030800545387,-1.14,-4.86
2021-10-23,2021,LA Clippers,Memphis Grizzlies,114,120,-6,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,0.0,0.0,True,True,0.0,1447.2933555421664,1535.668727260395,-88.37537171822851,0.375491399666188,-1.51,-4.49
2021-10-23,2021,LA Clippers,Memphis Grizzlies,114,120,-6,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,0.0,3.0,True,False,-3.0,1441.8696661408212,1541.0924166617401,-99.22275052091891,0.3609664208427381,-1.86,-4.14
2021-10-23,2021,LA Clippers,Memphis Grizzlies,114,120,-6,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,0.0,0.0,True,True,0.0,1436.6976972918892,1546.2643855106721,-109.56668821878293,0.3473480783387439,-2.19,-3.81
2021-10-23,2021,LA Clippers,Memphis Grizzlies,114,120,-6,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,2.0,3.0,False,False,-1.0,1431.7587187614154,1551.203364041146,-119.4446452797306,0.33457193108610733,-2.51,-3.49
2021-10-24,2021,Brooklyn Nets,Charlotte Hornets,95,111,-16,Barclays Center,40.68265,-73.974689,17732.0,14.0,14.0,223.0,-209.0,17732.0,19077.0,2.0,2.0,False,False,0.0,1489.4571621297478,1514.4511326649963,-24.993970535248536,0.46409270539072367,0.54,-16.54
2021-10-24,2021,Sacramento Kings,Golden State Warriors,107,119,-12,Golden 1 Center,38.58,-121.5,18500.0,12.0,12.0,-1.0,13.0,18500.0,18000.0,2.0,3.0,False,False,-1.0,1496.2596306869668,1583.2269668055353,-86.96733611856848,0.37739398381077977,-1.46,-10.54
2021-10-24,2021,Los Angeles Lakers,Memphis Grizzlies,121,118,3,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,0.0,0.0,True,True,0.0,1388.4992337833487,1555.9263621713967,-167.427128388048,0.27612041054586556,-4.06,7.06
2021-10-24,2021,Los Angeles Lakers,Memphis Grizzlies,121,118,3,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,0.0,1.0,True,True,-1.0,1395.637049586424,1548.7885463683215,-153.15149678189755,0.29284407548769137,-3.6,6.6
2021-10-24,2021,Los Angeles Lakers,Memphis Grizzlies,121,118,3,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,2.0,0.0,False,True,2.0,1402.6809039155194,1541.744692039226,-139.06378812370667,0.30991525627874744,-3.14,6.14
2021-10-24,2021,Los Angeles Lakers,Memphis Grizzlies,121,118,3,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,2.0,1.0,False,True,1.0,1409.6244285727182,1534.8011673820272,-125.17673880930897,0.3272663255187492,-2.69,5.69
2021-10-24,2021,Los Angeles Lakers,Memphis Grizzlies,121,118,3,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,0.0,0.0,True,True,0.0,1416.4617247859367,1527.9638711688087,-111.50214638287207,0.3448266680459838,-2.25,5.25
2021-10-24,2021,Los Angeles Lakers,Memphis Grizzlies,121,118,3,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,0.0,1.0,True,True,-1.0,1423.187426880227,1521.2381690745185,-98.05074219429162,0.3625241171520417,-1.82,4.82
2021-10-24,2021,Los Angeles Lakers,Memphis Grizzlies,121,118,3,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,2.0,0.0,False,True,2.0,1429.7967542675901,1514.6288416871553,-84.83208741956514,0.380286407783409,-1.39,4.39
2021-10-24,2021,Los Angeles Lakers,Memphis Grizzlies,121,118,3,Crypto.com Arena,34.043055555556,-118.26722222222,19060.0,88.0,88.0,75.0,13.0,19060.0,18119.0,2.0,1.0,False,True,1.0,1436.2855503969895,1508.140045557756,-71.85449516076642,0.39804258092707784,-0.98,3.98
2021-10-24,2021,Oklahoma City Thunder,Philadelphia 76ers,103,115,-12,Paycom Center,35.463333,-97.515,18203.0,366.0,366.0,19.0,347.0,18203.0,20328.0,2.0,2.0,False,False,0.0,1459.7590168338543,1508.8548008780017,-49.09578404414742,0.4298120431467192,-0.24,-11.76
2021-10-24,2021,New York Knicks,Orlando Magic,104,110,-6,Madison Square Garden,40.750555555556,-73.993611111111,20789.0,22.0,22.0,33.0,-11.0,20789.0,18846.0,2.0,2.0,False,False,0.0,1523.6999232597336,1462.906705298926,60.793217960807624,0.5866063981857508,3.3,-9.3
2021-10-24,2021,Houston Rockets,Boston Celtics,97,107,-10,Toyota Center,29.750833333333,-95.362222222222,18023.0,23.0,23.0,9.0,14.0,18023.0,18624.0,2.0,2.0,False,False,0.0,1508.062901308476,1470.4187198492748,37.64418145920126,0.5539633306955891,2.55,-12.55
2021-10-25,2021,LA Clippers,Portland Trail Blazers,116,86,30,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,33.0,55.0,19060.0,20636.0,0.0,0.0,True,True,0.0,1427.0357206311646,1517.865063480524,-90.82934284935936,0.372184712003209,-1.59,31.59
2021-10-25,2021,LA Clippers,Portland Trail Blazers,116,86,30,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,33.0,55.0,19060.0,20636.0,0.0,2.0,True,False,-2.0,1452.6303166256855,1492.270467486003,-39.64015086031759,0.44319948731514414,0.06,29.94
2021-10-25,2021,LA Clippers,Portland Trail Blazers,116,86,30,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,33.0,55.0,19060.0,20636.0,2.0,0.0,False,True,2.0,1476.2308043397788,1468.6699797719098,7.560824567869076,0.5108791838935407,1.58,28.42
2021-10-25,2021,LA Clippers,Portland Trail Blazers,116,86,30,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,33.0,55.0,19060.0,20636.0,2.0,2.0,False,False,0.0,1497.491479079203,1447.4093050324857,50.08217404671723,0.5715789556869771,2.95,27.05
2021-10-25,2021,LA Clippers,Portland Trail Blazers,116,86,30,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,33.0,55.0,19060.0,20636.0,0.0,0.0,True,True,0.0,1515.5046383547076,1429.396145756981,86.10849259772658,0.6214436566885415,4.12,25.88
2021-10-25,2021,LA Clippers,Portland Trail Blazers,116,86,30,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,33.0,55.0,19060.0,20636.0,0.0,2.0,True,False,-2.0,1530.9920449651263,1413.9087391465623,117.08330581856399,0.6623950458092737,5.11,24.89
2021-10-25,2021,LA Clippers,Portland Trail Blazers,116,86,30,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,33.0,55.0,19060.0,20636.0,2.0,0.0,False,True,2.0,1544.4911112013929,1400.4096729102957,144.08143829109713,0.6962279274752075,5.98,24.02
2021-10-25,2021,LA Clippers,Portland Trail Blazers,116,86,30,Crypto.com Arena,34.043056,-118.267222,19060.0,88.0,88.0,33.0,55.0,19060.0,20636.0,2.0,2.0,False,False,0.0,1556.4021488302951,1388.4986352813935,167.90351354890163,0.7244273767320133,6.75,23.25
2021-10-25,2021,Minnesota Timberwolves,New Orleans Pelicans,98,107,-9,Target Center,44.979444444444,-93.276111111111,19356.0,272.0,272.0,6.0,266.0,19356.0,18500.0,2.0,2.0,False,False,0.0,1522.3207345272212,1463.6926812316035,58.62805329561775,0.5835807349209974,3.23,-12.23
2021-10-25,2021,Charlotte Hornets,Boston Celtics,129,140,-11,Spectrum Center,35.225,-80.839166666667,19077.0,223.0,223.0,9.0,214.0,19077.0,18624.0,1.0,1.0,True,True,0.0,1527.2443046182104,1481.580117346782,45.664187271428546,0.5653402428919183,2.81,-13.81
2021-10-25,2021,Atlanta Hawks,Detroit Pistons,122,104,18,State Farm Arena,33.757222222222,-84.396388888889,19445.0,331.0,331.0,184.0,147.0,19445.0,20332.0,2.0,2.0,False,False,0.0,1511.349086223823,1480.1719899374443,31.177096286378628,0.5447474053659264,2.35,15.65
2021-10-25,2021,Brooklyn Nets,Washington Wizards,104,90,14,Barclays Center,40.68265,-73.974689,17732.0,14.0,14.0,19.0,-5.0,17732.0,20674.0,1.0,3.0,True,False,-2.0,1476.6639901765336,1517.2488828698388,-40.584892693305164,0.4418578580730504,0.03,13.97
2021-10-25,2021,Indiana Pacers,Milwaukee Bucks,109,119,-10,Gainbridge Fieldhouse,39.763888888889,-86.155555555556,18165.0,224.0,224.0,183.0,41.0,18165.0,17341.0,2.0,2.0,False,False,0.0,1503.9996950175196,1499.870149741221,4.129545276298586,0.5059426135324289,1.47,-11.47
2021-10-25,2021,Miami Heat,Orlando Magic,107,90,17,Kaseya Center,25.781388888889,-80.188055555556,16500.0,12.0,12.0,33.0,-21.0,16500.0,18846.0,2.0,1.0,False,True,1.0,1517.2315595224304,1471.5580847909482,45.6734747314822,0.5653533803236767,2.81,14.19
2021-10-25,2021,Toronto Raptors,Chicago Bulls,108,111,-3,Scotiabank Arena,43.643333333333,-79.379166666667,19800.0,79.0,79.0,196.0,-117.0,19800.0,23500.0,2.0,2.0,False,False,0.0,1500.1719450747894,1532.6648266147301,-32.492881539940754,0.4533748390305766,0.29,-3.29
2021-10-25,2021,Denver Nuggets,Cleveland Cavaliers,87,99,-12,Ball Arena,39.748611111111,-105.0075,19155.0,1603.0,1603.0,208.0,1395.0,19155.0,20562.0,3.0,2.0,False,False,1.0,1519.497950194925,1486.948066757634,32.54988343729087,0.5467064787269215,2.39,-14.39
2021-10-26,2021,San Antonio Spurs,Los Angeles Lakers,121,125,-4,Frost Bank Center,29.426944444444,-98.4375,18581.0,197.0,197.0,88.0,109.0,18581.0,19060.0,3.0,0.0,False,True,3.0,1500.995573786997,1442.6503079453269,58.3452658416702,0.5831850890915152,3.22,-7.22
2021-10-26,2021,Utah Jazz,Denver Nuggets,122,110,12,Delta Center,40.768333,-111.901111,19911.0,1318.0,1318.0,1603.0,-285.0,19911.0,19155.0,4.0,1.0,False,True,3.0,1526.278567719987,1507.0976640333708,19.180903686616148,0.5275755299046145,1.96,10.04
2021-10-26,2021,New York Knicks,Philadelphia 76ers,112,99,13,Madison Square Garden,40.750555555556,-73.993611111111,20789.0,22.0,22.0,19.0,3.0,20789.0,20328.0,2.0,2.0,False,False,0.0,1515.0485437677114,1518.479544264424,-3.4310004967126133,0.49506255387498715,1.23,11.77
